id,atlas_id,name,acronym,st_level,ontology_id,hemisphere_id,weight,parent_structure_id,depth,graph_id,graph_order,structure_id_path,color_hex_triplet,neuro_name_structure_id,neuro_name_structure_id_path,failed,sphinx_id,structure_name_facet,failed_facet,safe_name
17089,,superficial stratum of r2BM,r2BMs,10,12,3,8390,17081,8,17,1647,/15564/15565/16808/16809/17023/17053/17079/17081/17089/,D673E6,,,f,11564,2717903119,734881840,superficial stratum of r2BM
10655,,metencephalon,Met,,11,3,8660,10654,5,16,2674,/10153/10154/10155/10653/10654/10655/,B3C8E7,,,f,9274,3028041611,734881840,metencephalon
112765102,,roof plate of p3,p3R,5,112755220,3,8000,112765100,6,112755225,700,/112763676/112763678/112763680/112765096/112765098/112765100/112765102/,FFF9C7,,,f,12991,3958469186,734881840,roof plate of p3
13347,,external granular (germinal) zone of the vermis,VeTe,,11,3,8660,13346,8,16,3021,/10153/10154/10155/10653/10654/10663/13345/13346/13347/,A78D8D,,,f,9621,2723817417,734881840,external granular (germinal) zone of the vermis
12863,,motor root of facial nerve,r7m,,11,3,8660,12862,7,16,3250,/10153/10154/10155/10653/10670/12856/12862/12863/,D0D0D1,,,f,9850,1744737998,734881840,motor root of facial nerve
9699,,"lateral vestibular nucleus, left",LVe,,7,1,8490,9698,5,10,1416,/4005/4006/9512/9697/9698/9699/,3D85EA,,,f,4247,66642820,734881840,lateral vestibular nucleus left
4385,4379,nucleus of the lateral olfactory tract,NLOT,,7,3,8490,4327,5,10,439,/4005/4006/4007/4275/4327/4385/,FF60DE,,,f,3270,3269318061,734881840,nucleus of the lateral olfactory tract
10738,,layer I of area 14r,A14r1,,11,3,8660,10196,12,16,800,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10194/10195/10196/10738/,EAF2B5,,,f,7400,3625616067,734881840,layer I of area 14r
10342,,globus pallidus,GP,,11,3,8660,10332,8,16,1887,/10153/10154/10155/10156/10157/10158/10331/10332/10342/,D7E0BF,,,f,8487,1694834051,734881840,globus pallidus
16811,,isthmic roof plate,isR,5,12,3,8390,16810,5,17,1311,/15564/15565/16808/16809/16810/16811/,F38BFF,,,f,11228,2195134334,734881840,isthmic roof plate
5188,5187,"ventricles, r10 alar plate",v_r10A,5,8,3,8000,5396,5,13,1811,/6070/7210/8300/7148/5396/5188/,5DFFE1,,,f,6481,2097465653,734881840,ventricles r10 alar plate
17184,,ventricular zone of r4BL,r4BLv,9,12,3,8390,17183,7,17,1785,/15564/15565/16808/17092/17156/17182/17183/17184/,7E4FCC,,,f,11702,2073660523,734881840,ventricular zone of r4BL
9060,,rostral interstitial nucleus of the medial longitudinal fasciculus,RI,,7,3,8490,9002,4,10,966,/4005/4006/9001/9002/9060/,349009,,,f,3797,901346217,734881840,rostral interstitial nucleus of the medial longitudinal fasciculus
15971,,mantle zone of AOD,AODm,9,12,3,8390,15969,10,17,418,/15564/15565/15566/15567/15738/15739/15750/15903/15956/15969/15971/,F37441,,,f,10335,2021787134,734881840,mantle zone of AOD
9495,,"accessory facial nucleus, left",Acs7,,7,1,8490,9494,6,10,1117,/4005/4006/4833/9131/9135/9494/9495/,00FFAA,,,f,3948,872627808,734881840,accessory facial nucleus left
11428,,layer IIIa of caudal entorhinal cortex,Ec3a,,11,3,8660,11427,14,16,1510,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10317/10319/11423/11424/11427/11428/,CBB7A8,,,f,8110,1515845903,734881840,layer IIIa of caudal entorhinal cortex
3007,3007,lamina 3 of the spinal gray,3Sp,0,3,3,8200,3000,1,5,7,/3000/3007/,FFFFFF,,,f,2490,3677466203,734881840,lamina 3 of the spinal gray
11190,,layer IV of area VP,VP4,,11,3,8660,10274,12,16,1298,/10153/10154/10155/10156/10157/10158/10159/10160/10268/10270/10272/10274/11190/,D14D46,,,f,7898,3824514212,734881840,layer IV of area VP
146034792,,frontomarginal sulcus,fms,,11,3,8660,10630,7,16,2314,/10153/10154/10155/10156/10609/10610/10630/146034792/,6D6E70,,,f,8914,1971929300,734881840,frontomarginal sulcus
12568,,"solitary nucleus, ventral part",SolV,,11,3,8660,12557,9,16,2916,/10153/10154/10155/10653/10654/10662/12538/12556/12557/12568/,475CA9,,,f,9516,67081528,734881840,solitary nucleus ventral part
17572,,ventricular zone of r10BI,r10BIv,9,12,3,8390,17571,7,17,2293,/15564/15565/16808/17352/17538/17562/17571/17572/,74AE99,,,f,12210,4180760167,734881840,ventricular zone of r10BI
16360,,caudal zona incerta,CZI,11,12,3,8390,16358,9,17,828,/15564/15565/15566/16308/16309/16352/16353/16355/16358/16360/,DAD18D,,,f,10745,562722789,734881840,caudal zona incerta
3182,3182,accessory supraoptic nucleus,ASO,11,2,3,8000,3180,10,4,68,/2000/2001/2002/2003/2004/2008/2009/3173/3175/3180/3182/,ED5CD5,,,f,1449,2354522410,734881840,accessory supraoptic nucleus
10243,,posterior (caudal) superior temporal cortex (area 22c),STC,,11,3,8660,10240,11,16,1104,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13322/10240/10243/,D670A0,,,f,7704,1979951386,734881840,posterior (caudal) superior temporal cortex (area 22c)
4396,4390,"anteromedial nucleus of the thalamus, left",AM,,7,1,8490,4395,7,10,710,/4005/4006/4391/4392/4393/12920/4395/4396/,A9E855,,,f,3541,423504390,734881840,anteromedial nucleus of the thalamus left
708,795,"Anterior hypothalamic nucleus, central part",AHNc,9,1,3,8690,88,7,1,759,/997/8/343/1129/1097/467/88/708/,FF4C3E,,,f,760,1484728461,734881840,Anterior hypothalamic nucleus central part
11074,,layer VI of area 22i,A22i6,,11,3,8660,10242,12,16,1103,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13322/10240/10242/11074/,D670A0,,,f,7703,2356163928,734881840,layer VI of area 22i
1045,1120,Ectorhinal area/Layer 6b,ECT6b,11,1,3,8690,895,7,1,378,/997/8/567/688/695/315/895/1045/,0D9F91,,,f,379,936163868,734881840,Ectorhinal area/Layer 6b
5924,5923,r5 floor plate,r5F,5,8,3,8000,6324,5,13,1433,/6070/5012/5460/8334/6324/5924/,6E93FF,,,f,6103,3935382398,734881840,r5 floor plate
5972,5971,dorsal part of PcP,PcPD,7,8,3,8000,6840,8,13,765,/6070/5012/5450/5440/7372/7814/7794/6840/5972/,B37F2D,,,f,5435,323150601,734881840,dorsal part of PcP
15733,,superficial stratum of Mam,Mams,10,12,3,8390,15725,10,17,171,/15564/15565/15566/15567/15568/15622/15666/15722/15723/15725/15733/,975C34,,,f,10088,878743721,734881840,superficial stratum of Mam
309780656,,"Cellular Tumor sampled by low expression of genes CD44, PROM1 and ITGA6",CT-control-CD44-PROM1-ITGA6,,10,3,8040,309780644,4,15,29,/9429/301810157/122767073/309780644/309780656/,05D004,,,f,6524,625268873,734881840,Cellular Tumor sampled by low expression of genes CD44 PROM1 and ITGA6
126652022,,"ventricles, rhombomere 11",v_r11,3,12,3,8390,126651938,4,17,2682,/15564/126651558/126651782/126651938/126652022/,BFD9BF,,,f,12599,2735076667,734881840,ventricles rhombomere 11
128013010,,diencephalon,Die,,4,3,8190,3999,1,8,250,/3999/128013010/,E4CCE3,,,f,2822,2009448677,734881840,diencephalon
4078,4072,frontal operculum,fro,,7,3,8490,4009,5,10,8,/4005/4006/4007/4008/4009/4078/,E8C159,,,f,2839,3661235456,734881840,frontal operculum
8436,8435,superficial stratum of r6BI,r6BIs,10,8,3,8000,8406,8,13,1457,/6070/5012/5460/8334/6330/5284/7798/8406/8436/,A6CDFF,,,f,6127,2711324106,734881840,superficial stratum of r6BI
6164,6163,lateral part of r7B,r7BL,7,8,3,8000,8364,6,13,1476,/6070/5012/5460/5534/6338/8364/6164/,8CD5FF,,,f,6146,3619153253,734881840,lateral part of r7B
16896,,"substantia nigra reticulata, isthmic part",isSNR,11,12,3,8390,16895,10,17,1408,/15564/15565/16808/16809/16810/16876/16877/16887/16889/16895/16896/,D332E6,,,f,11325,594734738,734881840,substantia nigra reticulata isthmic part
12542,,"ambiguus nucleus, loose part",AmbL,,11,3,8660,12540,9,16,2888,/10153/10154/10155/10653/10654/10662/12538/12539/12540/12542/,475CA9,,,f,9488,4123451336,734881840,ambiguus nucleus loose part
112764148,,periventricular stratum of SeStr,SeStrp,10,112755220,3,8000,112764146,11,112755225,233,/112763676/112763678/112763680/112763682/112764008/112764010/112764034/112764036/112764098/112764142/112764146/112764148/,F37321,,,f,12747,189490330,734881840,periventricular stratum of SeStr
15513,,rostral dysgranular insular cortex,RIdg,,11,3,8660,10289,10,16,1345,/10153/10154/10155/10156/10157/10158/10159/10160/10288/10289/15513/,D16146,,,f,7945,1957985270,734881840,rostral dysgranular insular cortex
112767383,,periventricular stratum of SpBM,SpBMp,10,112755220,3,8000,112767381,6,112755225,1839,/112763676/112763678/112767229/112767311/112767377/112767381/112767383/,D4CCC0,,,f,13679,2313158936,734881840,periventricular stratum of SpBM
13255,,molecular layer of PVPi,PVPim,,11,3,8660,12388,12,16,2707,/10153/10154/10155/10653/10654/10655/10656/10657/10659/12384/12386/12388/13255/,E1E8F6,,,f,9307,714818427,734881840,molecular layer of PVPi
5996,5995,"anterior pretectal nucleus, ventral core part",APTV,11,8,3,8000,4984,11,13,790,/6070/5012/5450/5440/7372/7814/7794/6840/6062/5010/4984/5996/,CCA15C,,,f,5460,1811837518,734881840,anterior pretectal nucleus ventral core part
16680,,mantle zone of SC,SCm,9,12,3,8390,16678,8,17,1166,/15564/15565/16649/16650/16651/16658/16668/16678/16680/,4EC54E,,,f,11083,4226027730,734881840,mantle zone of SC
15531,,marginal layer of TT,TTm,,11,3,8660,10305,10,16,1728,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10305/15531/,E6E6EC,,,f,8328,821091536,734881840,marginal layer of TT
111220578,,mantle zone of p3Ch,p3Chm,9,12,3,8390,16312,8,17,779,/15564/15565/15566/16308/16309/16310/16311/16312/111220578/,FFF9C7,,,f,10696,2435564494,734881840,mantle zone of p3Ch
17498,,r9 portion of vagal motor nucleus (postmigratory),r9-10M,11,12,3,8390,111220880,9,17,2194,/15564/15565/16808/17352/17476/17478/17494/17496/111220880/17498/,96E2CE,,,f,12111,786793124,734881840,r9 portion of vagal motor nucleus (postmigratory)
3938,3938,CoPDL part of the periaqueductal gray,CoPDL-PAG,11,2,3,8000,3937,11,4,853,/2000/2001/2002/2020/2035/2036/2038/3924/3934/3936/3937/3938/,EDB45C,,,f,2234,2384993398,734881840,CoPDL part of the periaqueductal gray
2102,2102,rhombomere 10,r10,3,2,3,8000,2086,4,4,971,/2000/2001/2047/2086/2102/,5CEDCE,,,f,2352,2190611740,734881840,rhombomere 10
112766235,,intermediate stratum of isBI,isBIi,10,112755220,3,8000,112766227,8,112755225,1265,/112763676/112763678/112766069/112766071/112766073/112766199/112766223/112766227/112766235/,BB2CCC,,,f,13321,3002510051,734881840,intermediate stratum of isBI
10300,,CA4 region of Hipp,CA4,,11,3,8660,10296,11,16,1688,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10296/10300/,AA9DC6,,,f,8288,1722276088,734881840,CA4 region of Hipp
112764572,,occipital cortex,OCx,8,112755220,3,8000,112764502,9,112755225,445,/112763676/112763678/112763680/112763682/112764008/112764010/112764034/112764310/112764502/112764572/,F2193C,,,f,12858,3280056845,734881840,occipital cortex
10696,,"Postsubiculum, layer 1",POST1,11,1,3,8690,1037,8,1,528,/997/8/567/688/695/1089/822/1037/10696/,48C83C,,,f,529,460318765,734881840,Postsubiculum layer 1
13152,,inner SZ in area prostriata,oSZproi,,11,3,8660,13149,9,16,517,/10153/10154/10155/10156/10157/10506/10536/10538/13149/13152/,E19985,,,f,7117,2343728900,734881840,inner SZ in area prostriata
9533,,"posteroventral cochlear nucleus, left",PVCo,,7,1,8490,9531,6,10,1243,/4005/4006/9512/9528/9529/9531/9533/,0A52B7,,,f,4074,1122453206,734881840,posteroventral cochlear nucleus left
426,194,"Medial amygdalar nucleus, posterodorsal part",MEApd,9,1,3,8690,403,7,1,603,/997/8/567/623/477/278/403/426/,80C0E2,,,f,604,4033616565,734881840,Medial amygdalar nucleus posterodorsal part
3647,3647,mammillary part of PHyB,PHyB-M,6,2,3,8000,2018,7,4,542,/2000/2001/2002/2003/2012/2016/2018/3647/,ED5CB1,,,f,1923,760587788,734881840,mammillary part of PHyB
4216,4210,"superior occipital gyrus, right",SOG,,7,2,8490,4212,6,10,206,/4005/4006/4007/4008/4180/4212/4216/,E88F51,,,f,3037,2826071820,734881840,superior occipital gyrus right
7354,7353,intermediate part of my1B,my1BI,7,8,3,8000,6786,5,13,1628,/6070/5012/5386/8248/6786/7354/,FBFFA6,,,f,6298,1034440836,734881840,intermediate part of my1B
112766221,,superficial stratum of isBL,isBLs,10,112755220,3,8000,112766205,8,112755225,1258,/112763676/112763678/112766069/112766071/112766073/112766199/112766201/112766205/112766221/,BB2CCC,,,f,13316,548990704,734881840,superficial stratum of isBL
13036,,marginal layer of ACTA,ACTA-m,,11,3,8660,10382,9,16,1831,/10153/10154/10155/10156/10157/10158/10331/10379/10382/13036/,F4D6BE,,,f,8431,3995501281,734881840,marginal layer of ACTA
112766729,,vestibulocochlear nerve root,8N,9,112755220,3,8000,112766721,7,112755225,1512,/112763676/112763678/112766069/112766601/112766707/112766713/112766721/112766729/,9E63FF,,,f,13427,2665188977,734881840,vestibulocochlear nerve root
17581,,medial part of r10B,r10BM,7,12,3,8390,17562,6,17,2302,/15564/15565/16808/17352/17538/17562/17581/,74AE99,,,f,12219,1574318383,734881840,medial part of r10B
11243,,layer III of area 23,A23-3,,11,3,8660,10286,11,16,1415,/10153/10154/10155/10156/10157/10158/10159/10160/10277/10285/10286/11243/,E26880,,,f,8015,4066801498,734881840,layer III of area 23
16508,,p2 portion of the ventral tegmental area,p2VTA,11,12,3,8390,16507,9,17,983,/15564/15565/15566/16308/16375/16486/16502/16504/16507/16508/,A69A41,,,f,10900,1659329875,734881840,p2 portion of the ventral tegmental area
6240,6239,layer 1 of AOV cortex,AOV1,11,8,3,8000,6696,12,13,314,/6070/5012/5450/5866/8224/6608/7480/8216/6804/6568/6656/6696/6240/,B55D3C,,,f,4984,3761873054,734881840,layer 1 of AOV cortex
8244,8243,periventricular stratum of JcPD,JcPDp,10,8,3,8000,8222,10,13,797,/6070/5012/5450/5440/7372/7814/7794/5854/7454/8222/8244/,BF8326,,,f,5467,3149515859,734881840,periventricular stratum of JcPD
11513,,ventral division of lateral nucleus,LaV,,11,3,8660,10367,10,16,1801,/10153/10154/10155/10156/10157/10158/10331/10361/10366/10367/11513/,89BA46,,,f,8401,840150007,734881840,ventral division of lateral nucleus
16870,,isthmic part of mesencephalic trigeminal nucleus,isMes5,11,12,3,8390,16868,10,17,1379,/15564/15565/16808/16809/16810/16813/16864/16865/16867/16868/16870/,F070FF,,,f,11296,4057267392,734881840,isthmic part of mesencephalic trigeminal nucleus
3393,3393,amygdalostriatal transition,ASt,11,2,3,8000,3392,12,4,285,/2000/2001/2002/2003/2012/2013/2015/3275/3379/3389/3391/3392/3393/,ED985C,,,f,1666,4134814087,734881840,amygdalostriatal transition
111220630,,periventricular stratum of r1Tr,r1Trp,10,12,3,8390,16956,8,17,1479,/15564/15565/16808/16809/16915/16919/16954/16956/111220630/,F284FF,,,f,11396,1254667870,734881840,periventricular stratum of r1Tr
7160,7159,septostriatal part of the olfactory tuberculum,TuSeStr,11,8,3,8000,8546,12,13,228,/6070/5012/5450/5866/8224/6608/7480/8068/7780/6862/8506/8546/7160/,FF8833,,,f,4898,6122126,734881840,septostriatal part of the olfactory tuberculum
8232,8231,microcellular tegmental nucleus,MiTg,11,8,3,8000,6042,10,13,1050,/6070/5012/5460/6626/8192/7400/7182/5990/6064/6042/8232/,FF26D4,,,f,5720,1555106417,734881840,microcellular tegmental nucleus
16566,,lateral spiriform nucleus,SpL,11,12,3,8390,16564,11,17,1045,/15564/15565/15566/16308/16509/16510/16519/16548/16559/16561/16564/16566/,F4E35F,,,f,10962,905967117,734881840,lateral spiriform nucleus
265505310,,"internal sagittal stratum, right",ssti,,7,2,8490,265505302,6,10,1570,/4005/9218/9219/9230/265505286/265505302/265505310/,F2F1F0,,,f,4401,3180606449,734881840,internal sagittal stratum right
9250,,"fornix, left",fx,,7,1,8490,9249,5,10,1494,/4005/9218/9219/9230/9249/9250/,F2F1F0,,,f,4325,2340649562,734881840,fornix left
9317,,"occulomotor nerve, left",3n,,7,1,8490,9316,5,10,1670,/4005/9218/9298/9299/9316/9317/,F2F1F0,,,f,4501,1848989392,734881840,occulomotor nerve left
3500,3500,temporal cortex,TCx,11,2,3,8000,3496,9,4,392,/2000/2001/2002/2003/2012/2013/2015/3400/3496/3500/,ED985C,,,f,1773,1307646835,734881840,temporal cortex
265505402,,"brachium of the superior colliculus, left",bsc,,7,1,8490,265505398,4,10,1606,/4005/9218/265505382/265505398/265505402/,F2F1F0,,,f,4437,2518654581,734881840,brachium of the superior colliculus left
267499055,,layer IV of area V5/MT,V5/MT4,,11,3,8660,267499039,10,16,1247,/10153/10154/10155/10156/10157/10158/10159/10160/10235/267499039/267499055/,D55C92,,,f,7847,2978755685,734881840,layer IV of area V5/MT
275,175,Lateral septal complex,LSX,6,1,3,8690,477,5,1,585,/997/8/567/623/477/275/,90CBED,,,f,586,1570366689,734881840,Lateral septal complex
16237,,"posterior anterior hypothalamic area, periventricular part",AHPp,11,12,3,8390,16236,10,17,702,/15564/15565/15566/15567/15738/16211/16212/16233/16235/16236/16237/,E4866F,,,f,10619,2775760901,734881840,posterior anterior hypothalamic area periventricular part
6560,6559,superficial stratum of r9BM,r9BMs,10,8,3,8000,6518,8,13,1554,/6070/5012/5460/5534/6358/7220/6542/6518/6560/,BFF5FF,,,f,6224,2913601262,734881840,superficial stratum of r9BM
15772,,lambdoid septal zone,Ld,11,12,3,8390,15770,12,17,212,/15564/15565/15566/15567/15738/15739/15750/15751/15752/15765/15767/15770/15772/,FBB13B,,,f,10129,1764282204,734881840,lambdoid septal zone
16010,,layer 3 of FCx,FC-3,11,12,3,8390,16007,12,17,462,/15564/15565/15566/15567/15738/15739/15750/15903/16001/16002/16004/16007/16010/,F32F4F,,,f,10379,911989733,734881840,layer 3 of FCx
6812,6811,posterior part of Int,IntP,13,8,3,8000,5136,11,13,1157,/6070/5012/5460/6626/6274/8132/6928/5998/5982/5780/5136/6812/,DC26FF,,,f,5827,3042027576,734881840,posterior part of Int
10750,,layer I of area 11m,A11m1,,11,3,8660,10200,13,16,816,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10194/10198/10199/10200/10750/,EAF2B5,,,f,7416,677739379,734881840,layer I of area 11m
17657,,periventricular stratum of the SpAM,SpAMp,10,12,3,8390,17656,6,17,2405,/15564/15565/17651/17653/17654/17656/17657/,EBE3D5,,,f,12322,3489576658,734881840,periventricular stratum of the SpAM
112892289,,periventricular stratum of m2R,m2Rp,10,12,3,8390,112892287,7,17,1244,/15564/15565/16649/16751/16752/16753/112892287/112892289/,93EC93,,,f,11161,3444407691,734881840,periventricular stratum of m2R
9269,,occipitofrontal fasciculus,off,,7,3,8490,9230,4,10,1546,/4005/9218/9219/9230/9269/,F2F1F0,,,f,4377,1658280316,734881840,occipitofrontal fasciculus
265505086,,external medullary lamina of globus pallidus,emlgp,,7,3,8490,9230,4,10,1484,/4005/9218/9219/9230/265505086/,F2F1F0,,,f,4315,3013450932,734881840,external medullary lamina of globus pallidus
309780720,,Cellular Tumor sampled by low expression of gene PDPN,CT-control-PDPN,,10,3,8040,309780644,4,15,47,/9429/301810157/122767073/309780644/309780720/,05D004,,,f,6542,909520065,734881840,Cellular Tumor sampled by low expression of gene PDPN
112765226,,prosomere 2,p2,3,112755220,3,8000,112765096,4,112755225,762,/112763676/112763678/112763680/112765096/112765226/,FFF9CB,,,f,13034,2351145719,734881840,prosomere 2
91,152,Interposed nucleus,IP,8,1,3,8690,519,4,1,1098,/997/8/512/519/91/,FFFDBC,,,f,1099,3559061393,734881840,Interposed nucleus
9642,,raphe nuclei of medulla,RaM,,7,3,8490,9512,3,10,1356,/4005/4006/9512/9642/,327ADF,,,f,4187,3661017616,734881840,raphe nuclei of medulla
11693,,inner CP in primary auditory cortex,tCPa1i,,11,3,8660,11691,10,16,177,/10153/10154/10155/10156/10157/10506/10515/10519/15502/11691/11693/,B04A7E,,,f,6777,3893524286,734881840,inner CP in primary auditory cortex
12085,,stratum zonale of thalamus,szt,,11,3,8660,10568,6,16,2235,/10153/10154/10155/10156/10557/10568/12085/,F2F1F0,,,f,8835,2959371403,734881840,stratum zonale of thalamus
112764008,,caudal secondary prosencephalon,CSP,3,112755220,3,8000,112763682,4,112755225,163,/112763676/112763678/112763680/112763682/112764008/,FF9C59,,,f,12700,3159793856,734881840,caudal secondary prosencephalon
1131,565,intermediate nerve,iVIIn,9,1,3,8690,798,4,1,1131,/997/1009/967/798/1131/,CCCCCC,,,f,1132,2336161075,734881840,intermediate nerve
5504,5503,r5 part of the cochlear column,r5Co,7,8,3,8000,5882,6,13,1409,/6070/5012/5460/8334/6324/5882/5504/,2652FF,,,f,6079,2144675913,734881840,r5 part of the cochlear column
16409,,intermediate stratum of DTTh,DTThi,10,12,3,8390,16398,10,17,882,/15564/15565/15566/16308/16375/16376/16382/16395/16396/16398/16409/,FFF189,,,f,10799,2371692780,734881840,intermediate stratum of DTTh
