Gene,EntrezID
Dkc1,245474.0
4930595M18Rik,
LOC245498,245498.0
Gm41,245502.0
4932429P05Rik,
Gm4990,245516.0
Zc4h2,245522.0
A130028J20Rik,245523.0
Hsf3,245525.0
Pgr15l,245526.0
Eda2r,245527.0
Awat2,245532.0
Awat1,245533.0
Gm614,245536.0
Nlgn3,245537.0
C77370,245555.0
Tbx22,245572.0
Pcdh11x,245578.0
Tgif2lx1,245583.0
Zfp711,245595.0
Hdx,245596.0
4921511C20Rik,
Gprasp2,245607.0
Fam199x,245622.0
Mum1l1,245631.0
Tbc1d8b,245638.0
Frmpd3,245643.0
Gucy2f,245650.0
Rragb,245670.0
Klf8,245671.0
Klhl34,245683.0
Cnksr2,245684.0
Rbbp7,245688.0
Tceanc,245695.0
Trappc1,245828.0
Gzmn,245839.0
Polr2h,245841.0
4632417D23Rik,
Amdhd2,245847.0
Ssh3,245857.0
Atg9a,245860.0
Spag4,245865.0
Ift52,245866.0
Pcmtd2,245867.0
Map7d1,245877.0
Wasf3,245880.0
Gm154,245882.0
Ankrd27,245886.0
Ccdc15,245902.0
Vps54,245944.0
Rbm47,245945.0
Chodl,246048.0
Slc36a2,246049.0
Onecut3,246086.0
Rttn,246102.0
Atxn7,246103.0
Rhbdl3,246104.0
Kcne2,246133.0
Vasn,246154.0
Myo1g,246177.0
Fktn,246179.0
Otoa,246190.0
Zfp277,246196.0
Mllt6,246198.0
Mpst,246221.0
Vwa1,246228.0
Bivm,246229.0
Fcgr4,246256.0
Ovca2,246257.0
Csad,246277.0
Cd207,246278.0
Klhl8,246293.0
Prokr2,246313.0
Lgi2,246316.0
Neto1,246317.0
Defb19,246700.0
Apoa1bp,246703.0
Emilin2,246707.0
Rgs13,246709.0
Rhobtb2,246710.0
Oas3,246727.0
Oas2,246728.0
Oas1h,246729.0
Oas1a,246730.0
AY074887,246735.0
Dnajc28,246738.0
Cd300lf,246746.0
Adig,246747.0
Il27,246779.0
Atpaf2,246782.0
Slc5a2,246787.0
Obox5,252829.0
Obox6,252830.0
Ackr4,252837.0
Tox,252838.0
Dusp15,252864.0
Adam34,252866.0
Odf4,252868.0
Usp7,252870.0
Mios,252875.0
Gin1,252876.0
Ap1s3,252903.0
Vmn1r69,252904.0
Vmn1r72,252905.0
Vmn1r85,252909.0
Vmn1r71,252910.0
Cables2,252966.0
Ropn1l,252967.0
Tpcn1,252972.0
Grhl2,252973.0
Tspear,252974.0
Il17f,257630.0
Nod2,257632.0
Acsf3,257633.0
Sdsl,257635.0
Olfr1344,257882.0
Olfr1357,257883.0
Olfr225,257886.0
Olfr132,257889.0
Olfr479,257891.0
Olfr324,257892.0
Olfr867,257898.0
Olfr1024,257900.0
Olfr735,257909.0
Olfr314,257917.0
Olfr332,257932.0
Olfr543,257947.0
Olfr222,257962.0
Olfr598,257975.0
Olfr1322,257978.0
Olfr728,258039.0
Olfr1105,258085.0
Olfr112,258096.0
Olfr1500,258097.0
Olfr1490,258098.0
Olfr412,258153.0
Olfr685,258160.0
Olfr309,258196.0
Olfr1178,258203.0
Olfr1358,258224.0
Olfr576,258248.0
Olfr845,258249.0
Olfr1402,258272.0
Olfr1394,258273.0
Olfr729,258275.0
Olfr284,258278.0
Olfr846,258279.0
Olfr1366,258280.0
Olfr981,258283.0
Olfr125,258287.0
Olfr1324,258289.0
Olfr745,258296.0
Olfr1449,258300.0
Olfr420,258302.0
Olfr1356,258305.0
Olfr1145,258317.0
Olfr186,258318.0
Olfr958,258327.0
Olfr1396,258334.0
Olfr374,258335.0
Olfr77,258336.0
Olfr390,258344.0
Olfr633,258351.0
Olfr564,258356.0
Olfr574,258357.0
Olfr557,258358.0
Olfr731,258360.0
Olfr976,258364.0
Olfr368,258371.0
Olfr323,258373.0
Olfr461,258380.0
Olfr1350,258384.0
Olfr1323,258385.0
Olfr720,258387.0
Olfr1277,258391.0
Olfr1325,258393.0
Olfr1288,258395.0
Olfr1420,258405.0
Olfr877,258412.0
Olfr223,258421.0
Olfr450,258437.0
Olfr1231,258446.0
Olfr282,258449.0
Olfr1388,258459.0
Olfr1391,258460.0
Olfr1387,258465.0
Olfr137,258481.0
Olfr266,258482.0
Olfr1410,258484.0
Olfr730,258486.0
Olfr722,258487.0
Olfr148,258498.0
Olfr279,258502.0
Olfr95,258506.0
Olfr96,258507.0
Olfr523,258511.0
Olfr536,258513.0
Olfr1367,258526.0
Olfr1368,258527.0
Olfr1370,258528.0
Olfr315,258531.0
Olfr1361,258534.0
Olfr866,258551.0
Olfr868,258552.0
Olfr459,258569.0
Olfr1043,258570.0
Olfr1026,258577.0
Olfr1018,258579.0
Olfr1030,258581.0
Olfr1101,258584.0
Olfr700,258593.0
Olfr270,258600.0
Olfr984,258601.0
Olfr308,258614.0
Olfr357,258616.0
Olfr356,258617.0
Olfr355,258618.0
Olfr123,258623.0
Olfr1158,258639.0
Olfr152,258640.0
Olfr1112,258655.0
Olfr365,258656.0
Olfr734,258658.0
Olfr736,258660.0
Olfr820,258670.0
Olfr1428,258673.0
Olfr76,258677.0
Olfr1441,258678.0
Olfr1443,258693.0
Olfr411,258704.0
Olfr398,258705.0
Olfr421-ps1,
Olfr424,258716.0
Olfr429,258717.0
Olfr513,258718.0
Olfr599,258726.0
Olfr1316,258737.0
Olfr1362,258739.0
Olfr648,258746.0
Olfr1106,258747.0
Olfr556,258749.0
Olfr551,258750.0
Olfr678,258753.0
Olfr214,258754.0
Olfr672,258755.0
Olfr1104,258763.0
Olfr1099,258764.0
Olfr1230,258785.0
Olfr1271,258789.0
Olfr1263,258790.0
Olfr143,258802.0
Olfr1426,258805.0
Olfr665,258810.0
Olfr923,258812.0
Olfr466,258816.0
Olfr655,258817.0
Olfr629,258818.0
Olfr640,258819.0
Olfr1184,258820.0
Olfr975,258825.0
Olfr272,258836.0
Olfr1087,258843.0
Olfr1339,258851.0
Olfr982,258853.0
Olfr985,258854.0
Olfr371,258858.0
Olfr131,258867.0
Olfr1395,258877.0
Olfr1404,258881.0
Olfr1299,258886.0
Olfr211,258914.0
Olfr1179,258919.0
Olfr1180,258920.0
Olfr1188,258921.0
Olfr807,258931.0
Olfr796,258933.0
Olfr354,258941.0
Olfr522,258954.0
Olfr1260,258983.0
Olfr1270,258987.0
Olfr1496,258991.0
Olfr1494,258992.0
Olfr399,259006.0
Olfr1052,259012.0
Olfr1038-ps,
Olfr1019,259017.0
Olfr1120,259031.0
Olfr705,259034.0
Olfr714,259035.0
Olfr283,259038.0
Olfr362,259053.0
Olfr649,259057.0
Olfr646,259058.0
Olfr691,259063.0
Olfr124,259064.0
Olfr449,259067.0
Olfr829,259070.0
Olfr686,259072.0
Olfr603,259073.0
Olfr1352,259074.0
Olfr641,259075.0
Olfr656,259078.0
Olfr547,259083.0
Olfr615,259084.0
Olfr610,259085.0
Olfr609,259086.0
Olfr639,259088.0
Olfr571,259089.0
Olfr572,259093.0
Olfr568,259095.0
Olfr561,259096.0
Olfr558,259097.0
Olfr676,259099.0
Olfr630,259102.0
Olfr616,259103.0
Olfr613,259104.0
Olfr552,259106.0
Olfr555,259107.0
Mfrp,259172.0
Klk8,259277.0
Tubgcp3,259279.0
Ehd2,259300.0
Srgap3,259302.0
Trim61,260296.0
Cadm4,260299.0
Otos,260301.0
Gga3,260302.0
Nphp4,260305.0
Prss45,260408.0
Cdc42ep3,260409.0
Hist1h3f,260423.0
Plekhg3,263406.0
Creg2,263764.0
Pkn3,263803.0
Spata2,263876.0
Cdk8,264064.0
Ttc26,264134.0
Ly6g5b,266614.0
Defb36,266620.0
Irak4,266632.0
Acmsd,266645.0
Cyb5r4,266690.0
Cpne1,266692.0
Lgsn,266744.0
Snx17,266781.0
Mill1,266815.0
Rps15a,267019.0
Shprh,268281.0
Samd3,268288.0
Rnf217,268291.0
Zbtb24,268294.0
Scml4,268297.0
Sowahc,268301.0
Kcnc2,268345.0
Fam19a2,268354.0
Ppia,268373.0
Abca13,268379.0
Ahsa2,268390.0
A830031A19Rik,268391.0
Mpg,268395.0
Sh3pxd2b,268396.0
Zkscan17,268417.0
Alkbh5,268420.0
Phf12,268448.0
Rpl23a,268449.0
Rab11fip4,268451.0
Eme1,268465.0
Zfp652,268469.0
Ube2z,268470.0
Rapgefl1,268480.0
Krt222,268481.0
Krt12,268482.0
Lsm12,268490.0
Gm1564,268491.0
E030025P04Rik,268498.0
Mgat5b,268510.0
Slc26a11,268512.0
D11Ertd759e,268513.0
Bahcc1,268515.0
Greb1,268527.0
Sntg2,268534.0
Gm666,268548.0
Zbtb1,268564.0
Gphn,268566.0
Tmem229b,268567.0
Serpina5,268591.0
D430019H16Rik,268595.0
Gm667,268652.0
Sptlc1,268656.0
Cdhr2,268663.0
Zfp759,268670.0
Ccnb1,268697.0
Slc38a9,268706.0
Fam107a,268709.0
Zswim8,268721.0
A830039N20Rik,268723.0
Gm626,268729.0
Arhgef40,268739.0
Tox4,268741.0
Lrrc16b,268747.0
Rnf31,268749.0
Wdfy2,268752.0
A930011O12Rik,268755.0
Gulo,268756.0
9930012K11Rik,
A930012M17,268777.0
Egflam,268780.0
Agxt2,268782.0
Mtmr12,268783.0
Klhl38,268807.0
Mroh5,268816.0
Adck5,268822.0
Nlrc3,268857.0
Rbfox1,268859.0
Abat,268860.0
Atp13a5,268878.0
Xxylt1,268880.0
Fbxo45,268882.0
Lsamp,268890.0
Robo2,268902.0
Nrip1,268903.0
Krtap13-1,
LOC268906,268906.0
Pkmyt1,268930.0
Caskin1,268932.0
Wdr24,268933.0
Grm4,268934.0
Scube3,268935.0
Brpf3,268936.0
LOC268939,268939.0
Dpcr1,268949.0
Arhgap28,268970.0
Nlrc4,268973.0
Ltbp1,268977.0
Strn,268980.0
Ss18,268996.0
Sap130,269003.0
Sh3rf2,269016.0
Stk32a,269019.0
Zfp608,269023.0
4930503L19Rik,
Ctif,269037.0
Gpr152,269053.0
Dagla,269060.0
Cpsf7,269061.0
Ms4a5,269063.0
D730002M21Rik,269094.0
Dpp10,269109.0
Nup54,269113.0
Nfasc,269116.0
Optc,269120.0
Colgalt2,269132.0
Kif26b,269152.0
Inpp4a,269180.0
Mgat4a,269181.0
Stk36,269209.0
BC035947,269211.0
Pask,269224.0
Fam171a1,269233.0
E430033K04Rik,269245.0
Gtf3c4,269252.0
Setx,269254.0
Rpl12,269261.0
Acvr1c,269275.0
Myo3b,269282.0
Rtn4rl2,269295.0
Muc15,269328.0
Ccdc32,269336.0
Vps39,269338.0
Ell3,269344.0
Slc28a2,269346.0
Slc4a11,269356.0
Gm1855,269374.0
Ahcy,269378.0
Ss18l1,269397.0
Rtel1,269400.0
Znf512b,269401.0
3110057O12Rik,
Jade1,269424.0
Plch1,269437.0
Wdr3,269470.0
LOC269472,269472.0
Lrig2,269473.0
Nkain3,269513.0
Fbxl4,269514.0
Vcp,269523.0
Fbxo10,269529.0
Tex10,269536.0
E030026I10Rik,269549.0
Clspn,269582.0
Zscan20,269585.0
Sytl1,269589.0
Luzp1,269593.0
Gpr157,269604.0
Plekhg5,269608.0
Chd5,269610.0
Pank4,269614.0
Plch2,269615.0
Rbm48,269623.0
Lhfpl3,269629.0
5031425E22Rik,
Wdr86,269633.0
Cnpy1,269637.0
Zfp512,269639.0
Nat8l,269642.0
Ppp2r2c,269643.0
Gm680,269676.0
Golga3,269682.0
Ccdc60,269693.0
Rnft2,269695.0
Gm15800,269700.0
Wdr66,269701.0
Mphosph9,269702.0
Zfp664,269704.0
Clip2,269713.0
Orai2,269717.0
BC022713,269739.0
Aak1,269774.0
Cntn4,269784.0
Lhfpl4,269788.0
Clec4a1,269799.0
Zfp384,269800.0
Pon3,269823.0
Tspan12,269831.0
Nat14,269854.0
Ssc5d,269855.0
Olfr1349,269862.0
Zfp446,269870.0
Megf8,269878.0
Map3k10,269881.0
Gm682,269899.0
Vmn2r57,269902.0
LOC100040019,100040019.0
Chsy1,269941.0
BC028450,269947.0
Idh2,269951.0
Gdpgp1,269952.0
Ttll13,269954.0
Rccd1,269955.0
Adamtsl3,269959.0
Gsg1l,269994.0
Orai3,269999.0
Foxi2,270004.0
Fam155a,270028.0
Letm2,270035.0
Galntl6,270049.0
Map1s,270058.0
Slc35e1,270066.0
Gcdh,270076.0
Lpcat2,270084.0
Ogfod1,270086.0
Lrrc36,270091.0
Mon1b,270096.0
Vat1l,270097.0
Rpl13,270106.0
Pcnxl2,270109.0
Maml2,270118.0
Fat3,270120.0
BC038156,270135.0
Nlrx1,270151.0
Amica1,270152.0
AU019823,270156.0
Gm684,100502940.0
Rab39,270160.0
Elmod1,270162.0
Myo9a,270163.0
Clpx,270166.0
BC043934,270185.0
Ephb1,270190.0
Rab6b,270192.0
Pfkfb4,270198.0
Klhl18,270201.0
Zfp651,270210.0
Gm648,270599.0
Spin4,270624.0
Taf1,270627.0
Mbtps2,270669.0
Map3k15,270672.0
Mthfd1l,270685.0
Fam26d,270711.0
Bpifc,270757.0
LOC270764,270764.0
BC048403,270802.0
Tmem132e,270893.0
Prr11,270906.0
Dnai2,270947.0
Klhdc1,271005.0
Catsperb,271036.0
Serpina3b,271047.0
Adamts16,271127.0
Ankdd1b,271144.0
Rp1l1,271209.0
5031414D18Rik,
BC024139,271278.0
Phf21b,271305.0
Cd200r2,271375.0
Zbtb11,271377.0
Ip6k3,271424.0
Rab5a,271457.0
Vps13a,271564.0
Adcy10,271639.0
Cdk15,271697.0
Tmem169,271711.0
Galnt13,271786.0
Agbl2,271813.0
Rpusd2,271842.0
Pla2g4f,271844.0
Shc4,271849.0
Rbbp8nl,271887.0
Arsj,271970.0
Tbck,271981.0
Srsf12,272009.0
Tstd2,272027.0
Lppr1,272031.0
Poln,272158.0
Arntl2,272322.0
Zfp398,272347.0
Gm5065,272350.0
Irf2bp1,272359.0
Lrrc4b,272381.0
Spib,272382.0
Tarsl2,272396.0
B3gnt6,272411.0
Acsm5,272428.0
Tmem255b,272465.0
Tango6,272538.0
Gins2,272551.0
Tbcel,272589.0
Esyt3,272636.0
Prss43,272643.0
LOC272661,272661.0
Smok4a,272667.0
Gm655,272680.0
Gm5067,272714.0
GA_x5J8B7TQSKC-412-5,
Gm686,272763.0
Magee2,272790.0
Eif5a,276770.0
Smtnl2,276829.0
Pigs,276846.0
D11Wsu47e,276852.0
Timd4,276891.0
Armc7,276905.0
Gemin4,276919.0
Ccdc42,276920.0
Rasl10b,276952.0
Marveld1,277010.0
Dock5,277133.0
Nynrin,277154.0
Kdm3b,277250.0
Trpa1,277328.0
Gm5069,277333.0
Wfdc8,277343.0
Wfdc16,277345.0
Tcfl5,277353.0
Prex1,277360.0
LOC277385,277385.0
Klhl23,277396.0
Trp53i11,277414.0
Gpr107,277463.0
Slc39a12,277468.0
Lkaaear1,277496.0
LOC277506,277506.0
Gm694,277744.0
Cyp4a12a,277753.0
BC049635,277773.0
LOC277795,277795.0
Depdc5,277854.0
LOC277860,277860.0
Slc15a5,277898.0
Gm725,277899.0
LOC277923,277923.0
C2cd3,277939.0
Slc9a5,277973.0
Exoc3l,277978.0
Armcx6,278097.0
Vsig4,278180.0
BC049702,278255.0
Tmtc2,278279.0
Zfp385c,278304.0
Wfikkn2,278507.0
Gm702,278668.0
Duxbl1,278672.0
LOC278757,278757.0
Lrrc10b,278795.0
Prdm11,100042784.0
Adamts13,279028.0
Stkld1,279029.0
Gm14140,279056.0
Kctd19,279499.0
Wnk3,279561.0
Tlr13,279572.0
Pcdh19,279653.0
Rhbdd3,279766.0
Kiss1,280287.0
Rilp,280408.0
BC089491,280621.0
Emilin3,280635.0
LOC280640,280640.0
B3gat2,280645.0
Afm,280662.0
Adam1b,280667.0
Adam1a,280668.0
Sbsn,282619.0
Serpinb1b,282663.0
Flnb,286940.0
Klk14,317653.0
Sec22a,317717.0
Slc24a5,317750.0
Zar1,317755.0
Gimap5,317757.0
Gimap9,317758.0
Ifnz,319146.0
Hist1h4i,319158.0
Hist3h2a,319162.0
Hist1h2ac,319164.0
Hist1h2ag,319167.0
Hist1h2be,319179.0
Hist1h2bg,319181.0
Hist1h2bp,319188.0
Hist2h2bb,319189.0
Rpl17,319195.0
Ankef1,319196.0
Gpr4,319197.0
Gpr82,319200.0
1200016E24Rik,
Pgbd1,319207.0
Vmn2r-ps11,
Nol4,319211.0
4930579C12Rik,
4931403F16Rik,
Vmn2r7,319217.0
6330410L21Rik,
6430709H04Rik,
Sctr,319229.0
9130204K15Rik,
Trim12c,319236.0
Npsr1,319239.0
9430062P05Rik,
9430097D07Rik,
9530080O11Rik,
Bricd5,319259.0
Fchsd1,319262.0
Pcmtd1,319263.0
A130010J15Rik,319266.0
A230046K03Rik,319277.0
A230050P20Rik,319278.0
A330044P14Rik,319281.0
A530099J19Rik,319293.0
A730027B03Rik,319301.0
Snhg11,319317.0
B230220N19Rik,319321.0
Sf3b2,319322.0
C130036L24Rik,319336.0
Pianp,319352.0
C530043A13Rik,319357.0
C630028L02Rik,319361.0
C730034F03Rik,319362.0
Ubald2,319370.0
Lphn3,319387.0
Irx3os,319388.0
D330041B21Rik,319402.0
D830013H23Rik,319412.0
D930031A20Rik,319423.0
C5ar2,319430.0
E230023K05Rik,319435.0
Dpep2,319446.0
Fndc3a,319448.0
6330581N18Rik,
Pld5,319455.0
C230057M02Rik,319463.0
Ppm1h,319468.0
C530025M09Rik,319470.0
9330158H04Rik,
Zfp672,319475.0
Lrtm1,319476.0
6030419C18Rik,
Cxxc4,319478.0
Itga11,319480.0
Wdr59,319481.0
9530053A07Rik,
A430057M04Rik,319486.0
A230028O05Rik,319487.0
A430078G23Rik,319493.0
9930038B18Rik,
Nrcam,319504.0
Syt15,319508.0
Pced1a,319513.0
6430510M02Rik,
Pdpr,319518.0
Dusp4,319520.0
D930046H04Rik,319522.0
F730015K02Rik,319526.0
B230325K18Rik,319527.0
Zfp750,319530.0
Zfp182,319535.0
B430217B02Rik,319544.0
D430020J02Rik,319545.0
B230216G23Rik,319552.0
Idi1,319554.0
Nwd1,319555.0
A330041J22Rik,319556.0
9630028B13Rik,
C230012O17Rik,319564.0
Syne2,319565.0
Gm20735,319574.0
Defb20,319579.0
Xkr5,319581.0
6430573F11Rik,
Lig4,319583.0
Celf5,319586.0
4930539J05Rik,
A730018C14Rik,100504733.0
Hif1an,319594.0
B230396K10Rik,319598.0
Zfp653,319601.0
Fam168a,319604.0
9330132A10Rik,
Sybu,319613.0
Zfp944,319615.0
5930412G12Rik,
Dcp1b,319618.0
Itpripl2,319622.0
Galm,319625.0
A130014H13Rik,319630.0
Efcab5,319634.0
Fsd1l,319636.0
A430072C10Rik,319637.0
Nt5dc1,319638.0
Rab9b,319642.0
A430108G06Rik,319650.0
Usp37,319651.0
Slc25a40,319653.0
Podxl2,319655.0
Agmo,319660.0
A430010J10Rik,319665.0
Eml5,319670.0
9330159M07Rik,
Cep295,319675.0
D430040D24Rik,319678.0
5930422O12Rik,
Gm17739,319689.0
Ankar,319695.0
Fbxo48,319701.0
Frmd6,319710.0
C230013L11Rik,100504186.0
Ablim3,319713.0
Simc1,319719.0
C030002J06Rik,319721.0
9430053O09Rik,
A330035P11Rik,319727.0
Cacna2d4,319734.0
D130051D11Rik,319737.0
A730020M07Rik,100503044.0
Zfyve27,319740.0
Mpzl3,319742.0
9630013D21Rik,
D130067C23Rik,319745.0
Zfp865,319748.0
C230078M08Rik,319749.0
B230209E15Rik,319752.0
Smo,319757.0
Rfx7,319758.0
Igf2bp2,319765.0
Atp10b,319767.0
C130050O18Rik,319772.0
Tmem72,319776.0
9130023H24Rik,
Slc22a30,319800.0
9630033F20Rik,
A430090L17Rik,319803.0
Glt1d1,319804.0
Nwd2,319807.0
Rc3h2,319817.0
A930011G23Rik,319818.0
4932435O22Rik,
Smyd4,319822.0
D630013G24Rik,319825.0
9330154K18Rik,
5031434C07Rik,
Tmem229a,319832.0
Pydc3,100033459.0
A530020G20Rik,319839.0
Bbs9,319845.0
E130010M05Rik,319847.0
Slc17a4,319848.0
6430590A10Rik,
E030011O05Rik,319859.0
D230035N22Rik,319864.0
E130114P18Rik,319865.0
D630014O11Rik,319866.0
Tmprss11b,319875.0
Cobll1,319876.0
Tmcc3,319880.0
Zcchc7,319885.0
E030030I06Rik,319887.0
Oacyl,319888.0
9330120H11Rik,
A230057D06Rik,319893.0
C130052G03Rik,319895.0
Dock6,319899.0
Dsel,319901.0
Ism1,319909.0
D830024N08Rik,319911.0
A630012P03Rik,100504594.0
D630021H01Rik,319914.0
Vwc2,319922.0
Apba1,319924.0
A630076J17Rik,319929.0
Ceacam19,319930.0
Sbf2,319934.0
A230059G12Rik,319935.0
Tns3,319939.0
D630030B08Rik,319941.0
A530016L24Rik,319942.0
Taf2,319944.0
Flad1,319945.0
Ttll1,319953.0
9330119M13Rik,
Cc2d1b,319965.0
Auts2,319974.0
A530079E22Rik,319977.0
Jph4,319984.0
C730014E05Rik,319990.0
Kif6,319991.0
Casc4,319996.0
A630001G21Rik,319997.0
Tmem198,319998.0
9330169B04Rik,
E230015B07Rik,320001.0
A930002H24Rik,320004.0
Sidt1,320007.0
Uggt1,320011.0
B930023M13Rik,320012.0
Ptgs2os,320019.0
C430042M11Rik,320021.0
Ccdc79,320022.0
Nceh1,320024.0
Fstl4,320027.0
9930038K12Rik,
Dlx6os1,320038.0
Rnf222,320040.0
F730043M19Rik,320046.0
4833444G19Rik,
Exph5,320051.0
F830001A07Rik,320055.0
B230354K17Rik,320063.0
Olfml2b,320078.0
Zbtb39,320080.0
Fbxw21,320082.0
Ano4,320091.0
6430550D23Rik,
BC106179,320099.0
Relt,320100.0
A730080H06Rik,320103.0
Slc38a11,320106.0
B230369F24Rik,320110.0
Prr18,320111.0
Fndc9,320116.0
Fbxl13,320118.0
Rps6kc1,320119.0
C230086J09Rik,320122.0
Dgki,320127.0
Adrbk2,320129.0
6030445D17Rik,
BC049715,320135.0
A130050O07Rik,320138.0
Ptpn7,320139.0
Sp8,320145.0
B430306N03Rik,320148.0
Zdhhc17,320150.0
4930412C18Rik,
Zmat4,320158.0
Fam179a,320159.0
Cep95,320162.0
Tacc1,320165.0
Fndc7,320181.0
Msrb3,320183.0
Lrrc58,320184.0
E230001N04Rik,320187.0
9430076C15Rik,
Hook3,320191.0
B430203M17Rik,320193.0
9630041I06Rik,
D830046C22Rik,320197.0
A830080L01Rik,320200.0
4930412M03Rik,
Lefty2,320202.0
C130071C03Rik,320203.0
Mettl20,320204.0
Pik3r5,320207.0
Tmem91,320208.0
Ddx11,320209.0
Senp5,320213.0
Maats1,320214.0
C130096N06Rik,320220.0
F830004M19Rik,320224.0
Ccdc171,320226.0
C130023O10Rik,320230.0
Ccdc66,320234.0
A730037L19Rik,320236.0
6330419J24Rik,
Ttll5,320244.0
D130009I18Rik,320249.0
March3,320253.0
C230029D21Rik,320255.0
Dlec1,320256.0
A830073O21Rik,320262.0
6030470M02Rik,
D130060J02Rik,320266.0
Fubp3,320267.0
B930095G15Rik,320268.0
D030063F01Rik,320269.0
Scai,320271.0
Spef2,320277.0
B830004H01Rik,320289.0
Rasgef1b,320292.0
C920006O11Rik,320295.0
Iqcb1,320299.0
Glt28d2,320302.0
9530009G21Rik,
1520401A03Rik,
Rnf152,320311.0
A430035B10Rik,320312.0
E330018D03Rik,320319.0
9430077A04Rik,
A930038B10Rik,320323.0
D830030K20Rik,320333.0
6720469N11Rik,
Lypd6,320343.0
Tmem251,320351.0
Lrrc31,320352.0
Grin1os,320354.0
Lipi,320355.0
Ric3,320360.0
Fry,320365.0
A630082N15Rik,320366.0
Bcorl1,320376.0
9330175E14Rik,
D630028G08Rik,320379.0
B230317F23Rik,320383.0
D930030O05Rik,320387.0
D930017J03Rik,320391.0
Cenpt,320394.0
Lrig3,320398.0
C230009H10Rik,320399.0
Gm16897,320400.0
Itpkb,320404.0
Cadps2,320405.0
Klri2,320407.0
A730089K16Rik,320411.0
Gchfr,320415.0
A830021K08Rik,320427.0
Trank1,320429.0
Rinl,320435.0
Alg6,320438.0
9530091C08Rik,
D030059C06Rik,320444.0
G630041M05Rik,320448.0
P4ha3,320452.0
Tmprss11g,320454.0
B330016D10Rik,320456.0
Foxd2os,100040736.0
Vwc2l,320460.0
F630111L10Rik,320463.0
9930014A18Rik,
Ppm1e,320472.0
Heatr5b,320473.0
E030042O20Rik,320474.0
Sox2ot,320478.0
C330024D21Rik,320479.0
Rasal3,320484.0
B230312C02Rik,320485.0
Heatr5a,320487.0
C530050E15Rik,320489.0
A830054O04Rik,320491.0
A830018L16Rik,320492.0
C330049O21Rik,320493.0
Tmem215,320500.0
Lmod3,320502.0
5930403N24Rik,
Lmbrd2,320506.0
Cachd1,320508.0
9930022D16Rik,
Bhlha9,320522.0
Vps13c,320528.0
Tmem104,320534.0
Ubn2,320538.0
9330159H11Rik,
Slc35e2,320541.0
D5Ertd577e,320549.0
B430209F14Rik,320551.0
Tcp11l1,320554.0
Fam169a,320557.0
Sycp2,320558.0
Dennd5b,320560.0
Islr2,320563.0
A830029E22Rik,320566.0
A130023I24Rik,320569.0
Atp8b5,320571.0
A930025A13Rik,320580.0
Idi2,320581.0
4833432P19Rik,
5730405G21Rik,
Tmem88b,320587.0
9530020O07Rik,
Svopl,320590.0
9130004C02Rik,
Phf8,320595.0
A930104D05Rik,320600.0
Ccdc169,320604.0
Strip2,320609.0
9230101K24Rik,
Spag17os,320613.0
Dopey1,320615.0
B130006D01Rik,320616.0
D830044D21Rik,320621.0
Abca15,320631.0
Snrnp200,320632.0
Zbtb26,320633.0
Ocrl,320634.0
Cyb5r2,320635.0
Skint4,320640.0
9530056K15Rik,
A630018G05Rik,320651.0
A730055L17Rik,320652.0
Pgap3,320655.0
A630031M04Rik,320659.0
D5Ertd579e,320661.0
Casc1,320662.0
Cass4,320664.0
D130079A08Rik,320671.0
C230073O14Rik,320672.0
Iffo1,320678.0
Samd12,320679.0
G630064H08Rik,320680.0
Zfp629,320683.0
Dctd,320685.0
A130004G07Rik,320687.0
Ccdc158,320696.0
A930033H14Rik,320700.0
Fam19a4,320701.0
B230340J04Rik,320703.0
Bend6,320705.0
Soga1,320706.0
Atp2b3,320707.0
Tmem117,320709.0
9830147P19Rik,
Abi3bp,320712.0
Mysm1,320713.0
Trappc11,320714.0
C530043K16Rik,320715.0
Pptc7,320717.0
Slc26a9,320718.0
Fastkd1,320720.0
B230220B15Rik,320723.0
Ipo8,320727.0
C920008G01Rik,320734.0
Vstm4,320736.0
A630005I04Rik,320743.0
Lingo4,320747.0
D830014E11Rik,320751.0
Dpy19l2,320752.0
9630011N22Rik,
9330155M09Rik,
A630052C17Rik,320757.0
Prdx6b,320769.0
Mdga2,320772.0
B230319C09Rik,320775.0
Tmem154,320782.0
B430006D22Rik,320786.0
Chd7,320790.0
Pkn1,320795.0
Zhx3,320799.0
9230112E08Rik,
Ifitm10,320802.0
C130022M03Rik,320803.0
Gfm2,320806.0
Dcaf5,320808.0
Ankrd16,320816.0
Atad2b,320817.0
Samd5,320825.0
C530008M17Rik,320827.0
Sirpb1a,320832.0
B230362M20Rik,320835.0
Negr1,320840.0
Amigo3,320844.0
9330109E03Rik,
9030203C11Rik,
L3mbtl4,320858.0
Krt26,320864.0
Cdh18,320865.0
Spata33,320869.0
B230206H07Rik,320871.0
Cdh10,320873.0
D930030D11Rik,320874.0
A830023I12Rik,320875.0
Mical2,320878.0
E130016E03Rik,320890.0
C130070B15Rik,320891.0
C030025P15Rik,320895.0
Trav3-3,
A730020E08Rik,100504262.0
Itgb8,320910.0
Trdv2-2,
Wscd2,320916.0
A230004M16Rik,320922.0
Mtap7d3,320923.0
Ccbe1,320924.0
Tnpo3,320938.0
Atp11c,320940.0
A730061H03Rik,320942.0
D830039M14Rik,320949.0
9330104G04Rik,
Pisd,320951.0
A730013G03Rik,320952.0
B130040O20Rik,320962.0
